"entryID","submissionID","submitterID","marker","referenceDB","pipeline","sampleID","PC1","PC2"
"emmaStrand_COI_COIAllFishDez2023_nf-coreAmpliseq_A","emmaStrand_COI_COIAllFishDez2023_nf-coreAmpliseq","emmaStrand","COI","COIAllFishDez2023","nf-coreAmpliseq","A",0.482180474965968,0.100750235760417
"emmaStrand_COI_COIAllFishDez2023_nf-coreAmpliseq_B","emmaStrand_COI_COIAllFishDez2023_nf-coreAmpliseq","emmaStrand","COI","COIAllFishDez2023","nf-coreAmpliseq","B",0.461590047165568,0.119800090972337
"emmaStrand_COI_COIAllFishDez2023_nf-coreAmpliseq_C","emmaStrand_COI_COIAllFishDez2023_nf-coreAmpliseq","emmaStrand","COI","COIAllFishDez2023","nf-coreAmpliseq","C",0.305202583390272,0.321210731832386
"geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsDADA2_A","geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsDADA2","geraldinePascal","COI","COIMetazoaSep2024wormstax","frogsDADA2","A",0.13020647574998,-0.0395355761545554
"geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsDADA2_B","geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsDADA2","geraldinePascal","COI","COIMetazoaSep2024wormstax","frogsDADA2","B",0.0919260934569903,-0.0472816563382334
"geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsDADA2_C","geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsDADA2","geraldinePascal","COI","COIMetazoaSep2024wormstax","frogsDADA2","C",-0.00914229593987504,0.0690568163747224
"geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsSWARM_A","geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsSWARM","geraldinePascal","COI","COIMetazoaSep2024wormstax","frogsSWARM","A",0.128323891740012,-0.0304697504497314
"geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsSWARM_B","geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsSWARM","geraldinePascal","COI","COIMetazoaSep2024wormstax","frogsSWARM","B",0.0911932011759455,-0.0430232447610581
"geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsSWARM_C","geraldinePascal_COI_COIMetazoaSep2024wormstax_frogsSWARM","geraldinePascal","COI","COIMetazoaSep2024wormstax","frogsSWARM","C",-0.00719092924852286,0.0772056396619513
"lukeThompson_COI_COIMetazoa_tourmaline_A","lukeThompson_COI_COIMetazoa_tourmaline","lukeThompson","COI","COIMetazoa","tourmaline","A",0.127682310954679,-0.0359829746849036
"lukeThompson_COI_COIMetazoa_tourmaline_B","lukeThompson_COI_COIMetazoa_tourmaline","lukeThompson","COI","COIMetazoa","tourmaline","B",0.094086747674335,-0.0455845235656689
"lukeThompson_COI_COIMetazoa_tourmaline_C","lukeThompson_COI_COIMetazoa_tourmaline","lukeThompson","COI","COIMetazoa","tourmaline","C",-0.008760893262192,0.0804391054129007
"oriolCanals_COI_COIMetazoaSep2024wormstax_In-house_A","oriolCanals_COI_COIMetazoaSep2024wormstax_In-house","oriolCanals","COI","COIMetazoaSep2024wormstax","In-house","A",0.126773620703757,-0.0455543760605578
"oriolCanals_COI_COIMetazoaSep2024wormstax_In-house_B","oriolCanals_COI_COIMetazoaSep2024wormstax_In-house","oriolCanals","COI","COIMetazoaSep2024wormstax","In-house","B",0.101070577346395,-0.0525071441170668
"oriolCanals_COI_COIMetazoaSep2024wormstax_In-house_C","oriolCanals_COI_COIMetazoaSep2024wormstax_In-house","oriolCanals","COI","COIMetazoaSep2024wormstax","In-house","C",0.00673492722863626,0.0745152658720621
"seanJungbluth_COI_CRUXcustom_DADA2_A","seanJungbluth_COI_CRUXcustom_DADA2","seanJungbluth","COI","CRUXcustom","DADA2","A",0.102430530386035,-0.10591468599443
"seanJungbluth_COI_CRUXcustom_DADA2_B","seanJungbluth_COI_CRUXcustom_DADA2","seanJungbluth","COI","CRUXcustom","DADA2","B",0.0715625203370423,-0.0995102139625901
"seanJungbluth_COI_CRUXcustom_DADA2_C","seanJungbluth_COI_CRUXcustom_DADA2","seanJungbluth","COI","CRUXcustom","DADA2","C",-0.0403642815204207,0.020964549978719
