"submissionID","submitterID","marker","referenceDB","pipeline","sampleID","specnumber","shannon","simpson","hillq0","hillq1","hillq15"
"emmaStrand_12S_12SAllFishDez2023_nf-coreAmpliseq","emmaStrand","12S","12SAllFishDez2023","nf-coreAmpliseq","C",NA,NA,NA,NA,NA,NA
"EnoraGeslain_12S_12SAllFishDez2023_MiFish","EnoraGeslain","12S","12SAllFishDez2023","MiFish","A",24,2.31888921642233,0.848508988569812,24,10.1643776094165,7.82002491057004
"EnoraGeslain_12S_12SAllFishDez2023_MiFish","EnoraGeslain","12S","12SAllFishDez2023","MiFish","B",25,2.32284131275301,0.839771209743081,25,10.2046276925843,7.57109947091551
"EnoraGeslain_12S_12SAllFishDez2023_MiFish","EnoraGeslain","12S","12SAllFishDez2023","MiFish","C",21,2.28203499366687,0.852735945311703,21,9.79659614957487,7.84717011487286
"EnoraGeslain_COI_COIMetazoaSep2024_MiFish","EnoraGeslain","COI","COIMetazoaSep2024","MiFish","A",16,1.95786729874376,0.797339417325083,16,7.08420245527628,5.65255833804975
"EnoraGeslain_COI_COIMetazoaSep2024_MiFish","EnoraGeslain","COI","COIMetazoaSep2024","MiFish","B",15,1.89827978731695,0.777913909574093,15,6.67440316841332,5.25868291157206
"EnoraGeslain_COI_COIMetazoaSep2024_MiFish","EnoraGeslain","COI","COIMetazoaSep2024","MiFish","C",16,1.61635288068509,0.656314859202035,16,5.03469465923967,3.53956824707707
"EvanMorien_12S_12SAllFishDez2023_DADA2","EvanMorien","12S","12SAllFishDez2023","DADA2","A",19,2.11731820889148,0.822765389519375,19,8.3088250492714,6.55803417446585
"EvanMorien_12S_12SAllFishDez2023_DADA2","EvanMorien","12S","12SAllFishDez2023","DADA2","B",18,2.0311974895473,0.802721661040535,18,7.62320960901501,5.93129499484252
"EvanMorien_12S_12SAllFishDez2023_DADA2","EvanMorien","12S","12SAllFishDez2023","DADA2","C",20,2.13156145595178,0.834424744906085,20,8.42801651897913,6.86661799520057
"EvanMorien_12S_NCBILCABestHit_DADA2","EvanMorien","12S","NCBILCABestHit","DADA2","A",27,2.40657760819528,0.857389201640003,27,11.0959214981055,8.40242189940754
"EvanMorien_12S_NCBILCABestHit_DADA2","EvanMorien","12S","NCBILCABestHit","DADA2","B",26,2.40341853502239,0.851906267664768,26,11.0609239791395,8.22579313608276
"EvanMorien_12S_NCBILCABestHit_DADA2","EvanMorien","12S","NCBILCABestHit","DADA2","C",26,2.41572359751033,0.866280344089497,26,11.197870177676,8.7796200598901
"EvanMorien_12S_NCBILCA_DADA2","EvanMorien","12S","NCBILCA","DADA2","A",21,2.07640624460214,0.799187563936535,21,7.9757544382344,5.93391163053938
"EvanMorien_12S_NCBILCA_DADA2","EvanMorien","12S","NCBILCA","DADA2","B",20,2.01829602388641,0.782654400452476,20,7.52549074571867,5.54078361217153
"EvanMorien_12S_NCBILCA_DADA2","EvanMorien","12S","NCBILCA","DADA2","C",21,2.08984109348828,0.806986014598543,21,8.08363052071059,6.15200082492744
"EvanMorien_16S_16SAllFishDez2023_DADA2","EvanMorien","16S","16SAllFishDez2023","DADA2","A",19,2.11903482033061,0.818560760943933,19,8.32310032243983,6.4619675723378
"EvanMorien_16S_16SAllFishDez2023_DADA2","EvanMorien","16S","16SAllFishDez2023","DADA2","B",19,2.04877710514788,0.799476234106591,19,7.75840758600372,5.91254762705465
"EvanMorien_16S_16SAllFishDez2023_DADA2","EvanMorien","16S","16SAllFishDez2023","DADA2","C",18,1.99371273485415,0.79893153039546,18,7.34274488206457,5.75318832806455
"EvanMorien_16S_NCBILCABestHit_DADA2","EvanMorien","16S","NCBILCABestHit","DADA2","A",24,2.41173310750691,0.863953634368778,24,11.1532742276976,8.70621874685805
"EvanMorien_16S_NCBILCABestHit_DADA2","EvanMorien","16S","NCBILCABestHit","DADA2","B",23,2.30195948454915,0.842076323847793,23,9.99374587207266,7.61530834314122
"EvanMorien_16S_NCBILCABestHit_DADA2","EvanMorien","16S","NCBILCABestHit","DADA2","C",22,2.30321348185122,0.851750739506187,22,10.0062858633481,7.90492029042307
"EvanMorien_16S_NCBILCA_DADA2","EvanMorien","16S","NCBILCA","DADA2","A",19,2.31693137522246,0.846425013080168,19,10.1444968402067,7.88930471141559
"EvanMorien_16S_NCBILCA_DADA2","EvanMorien","16S","NCBILCA","DADA2","B",20,2.31735018233303,0.849691868679358,20,10.1487463174101,7.96637194862189
"EvanMorien_16S_NCBILCA_DADA2","EvanMorien","16S","NCBILCA","DADA2","C",18,2.23691428734126,0.83840183016667,18,9.36439084009709,7.35739944367458
"EvanMorien_COI_COIMetazoa_DADA2","EvanMorien","COI","COIMetazoa","DADA2","A",16,1.91936557072682,0.774585345000411,16,6.81663242599604,5.2629022160934
"EvanMorien_COI_COIMetazoa_DADA2","EvanMorien","COI","COIMetazoa","DADA2","B",14,1.87515115604022,0.771876969410265,14,6.52180485602539,5.13668970142839
"EvanMorien_COI_COIMetazoa_DADA2","EvanMorien","COI","COIMetazoa","DADA2","C",13,1.87221778513155,0.752128138739974,13,6.50270201494569,4.9338710642735
"EvanMorien_COI_NCBILCABestHit_DADA2","EvanMorien","COI","NCBILCABestHit","DADA2","A",16,1.94155972157027,0.799097404227208,16,6.96961315341663,5.65035252392713
"EvanMorien_COI_NCBILCABestHit_DADA2","EvanMorien","COI","NCBILCABestHit","DADA2","B",15,1.79810236063339,0.757875708987696,15,6.03817830084023,4.7663417726074
"EvanMorien_COI_NCBILCABestHit_DADA2","EvanMorien","COI","NCBILCABestHit","DADA2","C",13,1.45214361522137,0.632261359237584,13,4.2722627940258,3.19579254779693
"EvanMorien_COI_NCBILCA_DADA2","EvanMorien","COI","NCBILCA","DADA2","A",13,1.87346312697378,0.792543265454499,13,6.51080514638947,5.41387273858272
"EvanMorien_COI_NCBILCA_DADA2","EvanMorien","COI","NCBILCA","DADA2","B",12,1.71890341829999,0.748089951963637,12,5.57840792900576,4.52548755596298
"EvanMorien_COI_NCBILCA_DADA2","EvanMorien","COI","NCBILCA","DADA2","C",11,1.37758029638628,0.619549764728894,11,3.96529517073872,3.05235694315804
"FrankPanitz_12S_MifishDez2023_MiFish","FrankPanitz","12S","MifishDez2023","MiFish","A",24,2.27682518563771,0.842717512806183,24,9.74569048380996,7.50559963764684
"FrankPanitz_12S_MifishDez2023_MiFish","FrankPanitz","12S","MifishDez2023","MiFish","B",25,2.29484342715691,0.834360607985139,25,9.92288223676553,7.33020857299786
"FrankPanitz_12S_MifishDez2023_MiFish","FrankPanitz","12S","MifishDez2023","MiFish","C",21,2.26595060060514,0.849927707080281,21,9.64028430690545,7.7073227394442
"FrankPanitz_12S_mifishdbv3.83_MiFish","FrankPanitz","12S","mifishdbv3.83","MiFish","A",22,2.0637658129855,0.798722121232944,22,7.87557196842647,5.88276183763465
"FrankPanitz_12S_mifishdbv3.83_MiFish","FrankPanitz","12S","mifishdbv3.83","MiFish","B",23,2.08251107769406,0.784173433374984,23,8.02459401491056,5.67898038646522
"FrankPanitz_12S_mifishdbv3.83_MiFish","FrankPanitz","12S","mifishdbv3.83","MiFish","C",19,2.0523153585794,0.80722730859775,19,7.78590742026981,6.04967051655277
"geraldinePascal_12S_12SAllFishDez2023_frogsDADA2","geraldinePascal","12S","12SAllFishDez2023","frogsDADA2","A",27,2.32266714367129,0.846467582078194,27,10.2028505167188,7.74176714974328
"geraldinePascal_12S_12SAllFishDez2023_frogsDADA2","geraldinePascal","12S","12SAllFishDez2023","frogsDADA2","B",27,2.28919009137677,0.827621911049048,27,9.86694312185956,7.11973112549446
"geraldinePascal_12S_12SAllFishDez2023_frogsDADA2","geraldinePascal","12S","12SAllFishDez2023","frogsDADA2","C",27,2.33437971480881,0.852285757059206,27,10.3230547050806,7.97725982744826
"geraldinePascal_12S_12SAllFishDez2023_frogsSWARM","geraldinePascal","12S","12SAllFishDez2023","frogsSWARM","A",29,2.32833238281827,0.845197265761264,29,10.2608161444151,7.71184696010014
"geraldinePascal_12S_12SAllFishDez2023_frogsSWARM","geraldinePascal","12S","12SAllFishDez2023","frogsSWARM","B",28,2.26932588446311,0.822849787495779,28,9.67287797841572,6.94461051261786
"geraldinePascal_12S_12SAllFishDez2023_frogsSWARM","geraldinePascal","12S","12SAllFishDez2023","frogsSWARM","C",28,2.32161116764753,0.848951008941395,28,10.192082237722,7.82495451663283
"geraldinePascal_16S_16SAllFishDez2023_frogsDADA2","geraldinePascal","16S","16SAllFishDez2023","frogsDADA2","A",23,2.41422985548258,0.869543215443077,23,11.1811559348617,8.92206920124176
"geraldinePascal_16S_16SAllFishDez2023_frogsDADA2","geraldinePascal","16S","16SAllFishDez2023","frogsDADA2","B",25,2.39481557968138,0.855647878278116,25,10.9661754870071,8.34747373701985
"geraldinePascal_16S_16SAllFishDez2023_frogsDADA2","geraldinePascal","16S","16SAllFishDez2023","frogsDADA2","C",21,2.32768761060373,0.861320645202142,21,10.254202387679,8.3329931432089
"geraldinePascal_16S_16SAllFishDez2023_frogsSWARM","geraldinePascal","16S","16SAllFishDez2023","frogsSWARM","A",25,2.49282041182864,0.880388871556476,25,12.0953419034701,9.72784376889124
"geraldinePascal_16S_16SAllFishDez2023_frogsSWARM","geraldinePascal","16S","16SAllFishDez2023","frogsSWARM","B",26,2.42575838738061,0.859892198054664,26,11.3108041385123,8.60561700522911
