"submissionID","submitterID","marker","referenceDB","pipeline","sampleID","specnumber","shannon","simpson","hillq0","hillq1","hillq15","richness","TP_residents","TP_all","FN","FP","sensitivity_all","sensitivity_residents","fmeasure_all","fmeasure_resident"
"SaaraSuominen_12S_TerrimporterFish_MetaWorksASV","SaaraSuominen","12S","TerrimporterFish","MetaWorksASV","C",13,1.72312225332841,0.736354495697194,13,5.60199202550543,4.41441277560711,13,7,7,53,6,0.116666666666667,0.116666666666667,0.191780821917808,0.191780821917808
"SaaraSuominen_12S_TerrimporterFish_MetaWorksASV","SaaraSuominen","12S","TerrimporterFish","MetaWorksASV","B",16,1.71588790081827,0.685163287101954,16,5.56161148009634,3.92578002805818,16,7,8,53,8,0.131147540983607,0.116666666666667,0.207792207792208,0.186666666666667
"SaaraSuominen_12S_TerrimporterFish_MetaWorksASV","SaaraSuominen","12S","TerrimporterFish","MetaWorksASV","A",16,1.89327497258,0.751002668086413,16,6.64108246859234,4.90848094279959,16,7,8,53,8,0.131147540983607,0.116666666666667,0.207792207792208,0.186666666666667
"SaaraSuominen_12S_TerrimporterVert_MetaWorksASV","SaaraSuominen","12S","TerrimporterVert","MetaWorksASV","C",17,1.99719121951369,0.787239568649986,17,7.36833098212501,5.62561712904217,17,10,10,50,7,0.166666666666667,0.166666666666667,0.25974025974026,0.25974025974026
"SaaraSuominen_12S_TerrimporterVert_MetaWorksASV","SaaraSuominen","12S","TerrimporterVert","MetaWorksASV","B",22,2.16732368832262,0.785327299141589,22,8.73487548116176,6.01413128651407,22,12,12,48,10,0.2,0.2,0.292682926829268,0.292682926829268
"SaaraSuominen_12S_TerrimporterVert_MetaWorksASV","SaaraSuominen","12S","TerrimporterVert","MetaWorksASV","A",23,2.24171468510079,0.819069759040098,23,9.40945170942219,6.8655259754296,23,11,12,49,11,0.19672131147541,0.183333333333333,0.285714285714286,0.268292682926829
"SaaraSuominen_12S_12SCRABSCustom_MetaWorksOTU","SaaraSuominen","12S","12SCRABSCustom","MetaWorksOTU","C",25,2.35957461854734,0.864515393255937,25,10.5864472161971,8.4701296486445,25,21,22,39,3,0.360655737704918,0.35,0.511627906976744,0.5
"SaaraSuominen_12S_12SCRABSCustom_MetaWorksOTU","SaaraSuominen","12S","12SCRABSCustom","MetaWorksOTU","A",27,2.33272608464073,0.847817306365637,27,10.3059982967759,7.82009432231554,27,21,23,39,4,0.370967741935484,0.35,0.51685393258427,0.494117647058824
"SaaraSuominen_12S_12SCRABSCustom_MetaWorksOTU","SaaraSuominen","12S","12SCRABSCustom","MetaWorksOTU","B",29,2.38484605657389,0.853549813626774,29,10.8573911122751,8.14184018450339,29,24,25,36,4,0.409836065573771,0.4,0.555555555555556,0.545454545454545
"SaaraSuominen_12S_12SAllFishDez2023_MetaWorksOTU","SaaraSuominen","12S","12SAllFishDez2023","MetaWorksOTU","C",25,2.35957461854734,0.864515393255937,25,10.5864472161971,8.4701296486445,25,21,22,39,3,0.360655737704918,0.35,0.511627906976744,0.5
"SaaraSuominen_12S_12SAllFishDez2023_MetaWorksOTU","SaaraSuominen","12S","12SAllFishDez2023","MetaWorksOTU","A",27,2.33272608464073,0.847817306365637,27,10.3059982967759,7.82009432231554,27,21,23,39,4,0.370967741935484,0.35,0.51685393258427,0.494117647058824
"SaaraSuominen_12S_12SAllFishDez2023_MetaWorksOTU","SaaraSuominen","12S","12SAllFishDez2023","MetaWorksOTU","B",29,2.38484605657389,0.853549813626774,29,10.8573911122751,8.14184018450339,29,24,25,36,4,0.409836065573771,0.4,0.555555555555556,0.545454545454545
"SaaraSuominen_12S_TerrimporterFish_MetaWorksOTU","SaaraSuominen","12S","TerrimporterFish","MetaWorksOTU","B",15,1.71939477960463,0.695307781919018,15,5.58114961632794,4.02939449723244,15,6,7,54,8,0.114754098360656,0.1,0.184210526315789,0.162162162162162
"SaaraSuominen_12S_TerrimporterFish_MetaWorksOTU","SaaraSuominen","12S","TerrimporterFish","MetaWorksOTU","A",15,1.83591178460944,0.74806086549249,15,6.27084920338059,4.75214410174521,15,6,8,54,7,0.129032258064516,0.1,0.207792207792208,0.164383561643836
"SaaraSuominen_12S_TerrimporterFish_MetaWorksOTU","SaaraSuominen","12S","TerrimporterFish","MetaWorksOTU","C",13,1.75324575958244,0.744179559423487,13,5.77331107784746,4.55635583770655,13,6,7,54,6,0.114754098360656,0.1,0.189189189189189,0.166666666666667
"SaaraSuominen_12S_TerrimporterVert_MetaWorksOTU","SaaraSuominen","12S","TerrimporterVert","MetaWorksOTU","A",20,2.1596243751788,0.814808889474452,20,8.66788117557706,6.54430491116345,20,9,10,51,10,0.163934426229508,0.15,0.246913580246914,0.227848101265823
"SaaraSuominen_12S_TerrimporterVert_MetaWorksOTU","SaaraSuominen","12S","TerrimporterVert","MetaWorksOTU","C",16,1.99838767210879,0.790797711814783,16,7.37715211683259,5.70075892452561,16,9,9,51,7,0.15,0.15,0.236842105263158,0.236842105263158
"SaaraSuominen_12S_TerrimporterVert_MetaWorksOTU","SaaraSuominen","12S","TerrimporterVert","MetaWorksOTU","B",20,2.12640205960092,0.783752778537985,20,8.38464502288554,5.90136618719484,20,10,10,50,10,0.166666666666667,0.166666666666667,0.25,0.25
"SaaraSuominen_16S_16SCRABSCustom_MetaWorksASV","SaaraSuominen","16S","16SCRABSCustom","MetaWorksASV","B",23,2.12578892557414,0.814197444739887,23,8.37950568743124,6.3371130419753,23,17,19,43,4,0.306451612903226,0.283333333333333,0.447058823529412,0.419753086419753
"SaaraSuominen_16S_16SCRABSCustom_MetaWorksASV","SaaraSuominen","16S","16SCRABSCustom","MetaWorksASV","C",20,2.06770013108946,0.815316001498107,20,7.90661800624885,6.22434429429507,20,14,16,46,4,0.258064516129032,0.233333333333333,0.390243902439024,0.358974358974359
"SaaraSuominen_16S_16SCRABSCustom_MetaWorksASV","SaaraSuominen","16S","16SCRABSCustom","MetaWorksASV","A",25,2.30555167933953,0.846822721955057,25,10.029709910173,7.67609780831356,25,21,22,39,3,0.360655737704918,0.35,0.511627906976744,0.5
"SaaraSuominen_16S_16SAllFishDez2023_MetaWorksASV","SaaraSuominen","16S","16SAllFishDez2023","MetaWorksASV","C",19,1.93807080302646,0.802709078151626,19,6.94533911054472,5.6419750643414,19,11,13,49,6,0.209677419354839,0.183333333333333,0.320987654320988,0.285714285714286
"SaaraSuominen_16S_16SAllFishDez2023_MetaWorksASV","SaaraSuominen","16S","16SAllFishDez2023","MetaWorksASV","B",22,2.01490907657958,0.791756959342915,22,7.50004542041742,5.62873074460077,22,14,16,46,6,0.258064516129032,0.233333333333333,0.380952380952381,0.35
"SaaraSuominen_16S_16SAllFishDez2023_MetaWorksASV","SaaraSuominen","16S","16SAllFishDez2023","MetaWorksASV","A",22,2.1371535413033,0.823108695424194,22,8.47527873069519,6.54120703941757,22,16,17,44,5,0.278688524590164,0.266666666666667,0.409638554216867,0.395061728395062
"SaaraSuominen_16S_16SCRABSCustom_MetaWorksOTU","SaaraSuominen","16S","16SCRABSCustom","MetaWorksOTU","B",22,2.12887518087339,0.815779828281341,22,8.40540692962818,6.38470537578319,22,16,18,44,4,0.290322580645161,0.266666666666667,0.428571428571429,0.4
"SaaraSuominen_16S_16SCRABSCustom_MetaWorksOTU","SaaraSuominen","16S","16SCRABSCustom","MetaWorksOTU","C",22,2.10629090170419,0.81825820832796,22,8.21770441407071,6.36842256628258,22,16,18,44,4,0.290322580645161,0.266666666666667,0.428571428571429,0.4
"SaaraSuominen_16S_16SCRABSCustom_MetaWorksOTU","SaaraSuominen","16S","16SCRABSCustom","MetaWorksOTU","A",24,2.28794147484259,0.843519994208122,24,9.85463078183113,7.53310459036205,24,20,21,40,3,0.344262295081967,0.333333333333333,0.494117647058824,0.481927710843373
"SaaraSuominen_16S_16SAllFishDez2023_MetaWorksOTU","SaaraSuominen","16S","16SAllFishDez2023","MetaWorksOTU","C",21,1.99088553706152,0.809152494236359,21,7.32201480776031,5.86877125466877,21,13,15,47,6,0.241935483870968,0.216666666666667,0.36144578313253,0.329113924050633
"SaaraSuominen_16S_16SAllFishDez2023_MetaWorksOTU","SaaraSuominen","16S","16SAllFishDez2023","MetaWorksOTU","B",22,2.05287932849394,0.799989039598636,22,7.79029967624589,5.86278568920606,22,14,16,46,6,0.258064516129032,0.233333333333333,0.380952380952381,0.35
"SaaraSuominen_16S_16SAllFishDez2023_MetaWorksOTU","SaaraSuominen","16S","16SAllFishDez2023","MetaWorksOTU","A",22,2.16459512235954,0.826615522864577,22,8.71107428356773,6.71160244357895,22,16,17,44,5,0.278688524590164,0.266666666666667,0.409638554216867,0.395061728395062
"SaaraSuominen_COI_COICRABSCustom_MetaWorksASV","SaaraSuominen","COI","COICRABSCustom","MetaWorksASV","A",20,2.02499545808921,0.804106388222086,20,7.57607653469496,5.90140050817546,20,14,14,46,6,0.233333333333333,0.233333333333333,0.35,0.35
"SaaraSuominen_COI_COICRABSCustom_MetaWorksASV","SaaraSuominen","COI","COICRABSCustom","MetaWorksASV","B",16,1.93255135204851,0.784778519744467,16,6.90711025001107,5.43338969943184,16,11,11,49,5,0.183333333333333,0.183333333333333,0.289473684210526,0.289473684210526
"SaaraSuominen_COI_COICRABSCustom_MetaWorksASV","SaaraSuominen","COI","COICRABSCustom","MetaWorksASV","C",19,1.76474486821501,0.683871699011124,19,5.84008217740742,3.94497044800733,19,13,13,47,6,0.216666666666667,0.216666666666667,0.329113924050633,0.329113924050633
"SaaraSuominen_COI_COICRABSCustom_MetaWorksASVPseudogenefiltering","SaaraSuominen","COI","COICRABSCustom","MetaWorksASVPseudogenefiltering","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SaaraSuominen_COI_COICRABSCustom_MetaWorksASVPseudogenefiltering","SaaraSuominen","COI","COICRABSCustom","MetaWorksASVPseudogenefiltering","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SaaraSuominen_COI_COICRABSCustom_MetaWorksASVPseudogenefiltering","SaaraSuominen","COI","COICRABSCustom","MetaWorksASVPseudogenefiltering","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SaaraSuominen_COI_COICRABSCustom_MetaWorksOTU","SaaraSuominen","COI","COICRABSCustom","MetaWorksOTU","A",20,2.02297184527828,0.804771683689396,20,7.56076099075465,5.90946973633798,20,14,14,46,6,0.233333333333333,0.233333333333333,0.35,0.35
"SaaraSuominen_COI_COICRABSCustom_MetaWorksOTU","SaaraSuominen","COI","COICRABSCustom","MetaWorksOTU","C",19,1.79117258624394,0.695474956835881,19,5.99647973518812,4.08963908033413,19,13,13,47,6,0.216666666666667,0.216666666666667,0.329113924050633,0.329113924050633
"SaaraSuominen_COI_COICRABSCustom_MetaWorksOTU","SaaraSuominen","COI","COICRABSCustom","MetaWorksOTU","B",16,1.91702307566795,0.781542241588416,16,6.80068318602109,5.34618339254709,16,11,11,49,5,0.183333333333333,0.183333333333333,0.289473684210526,0.289473684210526
"SaaraSuominen_COI_COICRABSCustom_MetaWorksOTUPseudogenefiltering","SaaraSuominen","COI","COICRABSCustom","MetaWorksOTUPseudogenefiltering","B",16,1.91702307566795,0.781542241588416,16,6.80068318602109,5.34618339254709,16,11,11,49,5,0.183333333333333,0.183333333333333,0.289473684210526,0.289473684210526
"SaaraSuominen_COI_COICRABSCustom_MetaWorksOTUPseudogenefiltering","SaaraSuominen","COI","COICRABSCustom","MetaWorksOTUPseudogenefiltering","C",19,1.79117258624394,0.695474956835881,19,5.99647973518812,4.08963908033413,19,13,13,47,6,0.216666666666667,0.216666666666667,0.329113924050633,0.329113924050633
"SaaraSuominen_COI_COICRABSCustom_MetaWorksOTUPseudogenefiltering","SaaraSuominen","COI","COICRABSCustom","MetaWorksOTUPseudogenefiltering","A",20,2.02297184527828,0.804771683689396,20,7.56076099075465,5.90946973633798,20,14,14,46,6,0.233333333333333,0.233333333333333,0.35,0.35
"seanJungbluth_COI_CRUXcustom_DADA2","seanJungbluth","COI","CRUXcustom","DADA2","A",22,2.05280020063774,0.807465374403278,22,7.78968327092115,6.02443813636096,22,15,15,45,7,0.25,0.25,0.365853658536585,0.365853658536585
"seanJungbluth_COI_CRUXcustom_DADA2","seanJungbluth","COI","CRUXcustom","DADA2","B",15,1.88713100435583,0.776793594159287,15,6.6004049575578,5.21886425847398,15,12,12,48,3,0.2,0.2,0.32,0.32
"seanJungbluth_COI_CRUXcustom_DADA2","seanJungbluth","COI","CRUXcustom","DADA2","C",20,1.78928315722073,0.69488910035486,20,5.98516050914387,4.08700885141831,20,14,14,46,6,0.233333333333333,0.233333333333333,0.35,0.35
"StenAnslan_12S_12SAllFishDez2023_PipeCraft2 DADA2 ASV","StenAnslan","12S","12SAllFishDez2023","PipeCraft2 DADA2 ASV","A",72,3.43162414897948,0.948432924081845,72,30.926831763674,23.5361610435577,72,9,9,51,63,0.15,0.15,0.136363636363636,0.136363636363636
"StenAnslan_12S_12SAllFishDez2023_PipeCraft2 DADA2 ASV","StenAnslan","12S","12SAllFishDez2023","PipeCraft2 DADA2 ASV","B",69,3.46836342867841,0.951742770745933,69,32.0841913872047,24.8229155835071,69,11,11,49,58,0.183333333333333,0.183333333333333,0.170542635658915,0.170542635658915
"StenAnslan_12S_12SAllFishDez2023_PipeCraft2 DADA2 ASV","StenAnslan","12S","12SAllFishDez2023","PipeCraft2 DADA2 ASV","C",71,3.43941276338939,0.95257685895792,71,31.168649421009,24.6510311390084,71,11,12,49,59,0.19672131147541,0.183333333333333,0.181818181818182,0.169230769230769
"StenAnslan_12S_12SAllFishDez2023_PipeCraft2 DADA2 OTU","StenAnslan","12S","12SAllFishDez2023","PipeCraft2 DADA2 OTU","A",15,1.7827863785183,0.774134743477598,15,5.94640228394938,4.92881954738382,15,6,6,54,9,0.1,0.1,0.16,0.16
"StenAnslan_12S_12SAllFishDez2023_PipeCraft2 DADA2 OTU","StenAnslan","12S","12SAllFishDez2023","PipeCraft2 DADA2 OTU","B",18,1.83166725657011,0.76421112134458,18,6.24428881613667,4.89035216572322,18,8,8,52,10,0.133333333333333,0.133333333333333,0.205128205128205,0.205128205128205
"StenAnslan_12S_12SAllFishDez2023_PipeCraft2 DADA2 OTU","StenAnslan","12S","12SAllFishDez2023","PipeCraft2 DADA2 OTU","C",18,1.84791518147746,0.781343579382689,18,6.34657426483796,5.15954855741373,18,8,9,52,9,0.147540983606557,0.133333333333333,0.227848101265823,0.207792207792208
"StenAnslan_16S_16SAllFishDez2023_PipeCraft2 DADA2 ASV","StenAnslan","16S","16SAllFishDez2023","PipeCraft2 DADA2 ASV","A",20,2.4783813508707,0.87937050158744,20,11.9219513353653,9.7676854288185,20,12,13,48,7,0.213114754098361,0.2,0.320987654320988,0.30379746835443
"StenAnslan_16S_16SAllFishDez2023_PipeCraft2 DADA2 ASV","StenAnslan","16S","16SAllFishDez2023","PipeCraft2 DADA2 ASV","B",16,2.29489373153383,0.860338706130015,16,9.92338141372898,8.28988363816822,16,9,9,51,7,0.15,0.15,0.236842105263158,0.236842105263158
"StenAnslan_16S_16SAllFishDez2023_PipeCraft2 DADA2 ASV","StenAnslan","16S","16SAllFishDez2023","PipeCraft2 DADA2 ASV","C",14,2.12338263175914,0.830513162486732,14,8.35936637499194,6.87721000687706,14,7,8,53,6,0.131147540983607,0.116666666666667,0.213333333333333,0.191780821917808
"StenAnslan_16S_16SAllFishDez2023_PipeCraft2 DADA2 OTU","StenAnslan","16S","16SAllFishDez2023","PipeCraft2 DADA2 OTU","A",19,2.42341701485869,0.875631888604456,19,11.2843523113764,9.35343820583142,19,11,12,49,7,0.19672131147541,0.183333333333333,0.3,0.282051282051282
"StenAnslan_16S_16SAllFishDez2023_PipeCraft2 DADA2 OTU","StenAnslan","16S","16SAllFishDez2023","PipeCraft2 DADA2 OTU","B",15,2.24870417650227,0.858069493756175,15,9.47544936758819,8.05249139181398,15,8,8,52,7,0.133333333333333,0.133333333333333,0.213333333333333,0.213333333333333
"StenAnslan_16S_16SAllFishDez2023_PipeCraft2 DADA2 OTU","StenAnslan","16S","16SAllFishDez2023","PipeCraft2 DADA2 OTU","C",14,2.12338263175914,0.830513162486732,14,8.35936637499194,6.87721000687706,14,7,8,53,6,0.131147540983607,0.116666666666667,0.213333333333333,0.191780821917808
"StenAnslan_16S_COIMetazoa_PipeCraft2 DADA2 ASV","StenAnslan","16S","COIMetazoa","PipeCraft2 DADA2 ASV","A",7,0.986132695068032,0.49759569876188,7,2.68084674719822,2.20702153355076,7,3,3,57,4,0.05,0.05,0.0895522388059701,0.0895522388059701
"StenAnslan_16S_COIMetazoa_PipeCraft2 DADA2 ASV","StenAnslan","16S","COIMetazoa","PipeCraft2 DADA2 ASV","B",4,0.822702142866447,0.449716262975778,4,2.27664334905647,1.98907123306527,4,1,1,59,3,0.0166666666666667,0.0166666666666667,0.03125,0.03125
"StenAnslan_16S_COIMetazoa_PipeCraft2 DADA2 ASV","StenAnslan","16S","COIMetazoa","PipeCraft2 DADA2 ASV","C",11,1.20737816554962,0.52014274691358,11,3.3447038868451,2.46077145247301,11,3,3,57,8,0.05,0.05,0.0845070422535211,0.0845070422535211
"StenAnslan_COI_COIMetazoa_PipeCraft2 DADA2 OTU","StenAnslan","COI","COIMetazoa","PipeCraft2 DADA2 OTU","A",7,0.986132695068032,0.49759569876188,7,2.68084674719822,2.20702153355076,7,3,3,57,4,0.05,0.05,0.0895522388059701,0.0895522388059701
"StenAnslan_COI_COIMetazoa_PipeCraft2 DADA2 OTU","StenAnslan","COI","COIMetazoa","PipeCraft2 DADA2 OTU","B",4,0.822702142866447,0.449716262975778,4,2.27664334905647,1.98907123306527,4,1,1,59,3,0.0166666666666667,0.0166666666666667,0.03125,0.03125
"StenAnslan_COI_COIMetazoa_PipeCraft2 DADA2 OTU","StenAnslan","COI","COIMetazoa","PipeCraft2 DADA2 OTU","C",11,1.20737816554962,0.52014274691358,11,3.3447038868451,2.46077145247301,11,3,3,57,8,0.05,0.05,0.0845070422535211,0.0845070422535211
"TomasVetrovsky_12S_12SAllFishDez2023_SEED2","TomasVetrovsky","12S","12SAllFishDez2023","SEED2","A",12,1.51055663943302,0.687934027777778,12,4.52925125260521,3.62248524786291,12,2,2,58,10,0.0333333333333333,0.0333333333333333,0.0555555555555556,0.0555555555555556
"TomasVetrovsky_12S_12SAllFishDez2023_SEED2","TomasVetrovsky","12S","12SAllFishDez2023","SEED2","B",8,1.55668006533387,0.753121284185494,8,4.74304846630106,4.29861429902951,8,0,0,60,8,0,0,0,0
"TomasVetrovsky_12S_12SAllFishDez2023_SEED2","TomasVetrovsky","12S","12SAllFishDez2023","SEED2","C",11,1.66455797172117,0.752770083102493,11,5.28333734901686,4.4688347931346,11,1,1,59,10,0.0166666666666667,0.0166666666666667,0.028169014084507,0.028169014084507
"TomasVetrovsky_12S_NCBI_SEED2","TomasVetrovsky","12S","NCBI","SEED2","A",1,0,0,1,1,1,1,0,0,60,1,0,0,0,0
"TomasVetrovsky_12S_NCBI_SEED2","TomasVetrovsky","12S","NCBI","SEED2","B",1,0,0,1,1,1,1,0,0,60,1,0,0,0,0
"TomasVetrovsky_12S_NCBI_SEED2","TomasVetrovsky","12S","NCBI","SEED2","C",1,0,0,1,1,1,1,1,1,59,0,0.0166666666666667,0.0166666666666667,0.0327868852459016,0.0327868852459016
"TomasVetrovsky_16S_16SAllFishDez2023_SEED2","TomasVetrovsky","16S","16SAllFishDez2023","SEED2","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TomasVetrovsky_16S_16SAllFishDez2023_SEED2","TomasVetrovsky","16S","16SAllFishDez2023","SEED2","B",1,0,0,1,1,1,1,0,0,60,1,0,0,0,0
"TomasVetrovsky_16S_16SAllFishDez2023_SEED2","TomasVetrovsky","16S","16SAllFishDez2023","SEED2","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TomasVetrovsky_16S_NCBI_SEED2","TomasVetrovsky","16S","NCBI","SEED2","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TomasVetrovsky_16S_NCBI_SEED2","TomasVetrovsky","16S","NCBI","SEED2","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TomasVetrovsky_16S_NCBI_SEED2","TomasVetrovsky","16S","NCBI","SEED2","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TomasVetrovsky_COI_COIMetazoaSep2024wormstax_SEED2","TomasVetrovsky","COI","COIMetazoaSep2024wormstax","SEED2","B",59,2.36060419749996,0.834046783839985,59,10.5973524123508,7.44798432124498,59,14,14,46,45,0.233333333333333,0.233333333333333,0.235294117647059,0.235294117647059
"TomasVetrovsky_COI_COIMetazoaSep2024wormstax_SEED2","TomasVetrovsky","COI","COIMetazoaSep2024wormstax","SEED2","C",60,2.35158301338861,0.783418828462968,60,10.5021816669835,6.23356280439885,60,16,16,44,44,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667
"TomasVetrovsky_COI_COIMetazoaSep2024wormstax_SEED2","TomasVetrovsky","COI","COIMetazoaSep2024wormstax","SEED2","A",81,2.48412630351187,0.844242959606332,81,11.9906394973781,7.922984709527,81,23,24,37,57,0.39344262295082,0.383333333333333,0.338028169014085,0.328571428571429
"VictorPylro_16S_16SAllFishDez2023_inhousepipeline","VictorPylro","16S","16SAllFishDez2023","inhousepipeline","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VictorPylro_16S_16SAllFishDez2023_inhousepipeline","VictorPylro","16S","16SAllFishDez2023","inhousepipeline","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VictorPylro_16S_16SAllFishDez2023_inhousepipeline","VictorPylro","16S","16SAllFishDez2023","inhousepipeline","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZacharyGold_COI_COIMetazoa_Anacapa100","ZacharyGold","COI","COIMetazoa","Anacapa100","A",21,2.00786569258198,0.802047310902724,21,7.44740532036065,5.81810462402413,21,14,14,46,7,0.233333333333333,0.233333333333333,0.345679012345679,0.345679012345679
"ZacharyGold_COI_COIMetazoa_Anacapa100","ZacharyGold","COI","COIMetazoa","Anacapa100","B",16,1.90436380399444,0.779676507340021,16,6.71513412687871,5.29750196947761,16,10,10,50,6,0.166666666666667,0.166666666666667,0.263157894736842,0.263157894736842
"ZacharyGold_COI_COIMetazoa_Anacapa100","ZacharyGold","COI","COIMetazoa","Anacapa100","C",17,1.6993374158331,0.678000270416441,17,5.47032164216979,3.81425749784661,17,11,11,49,6,0.183333333333333,0.183333333333333,0.285714285714286,0.285714285714286
"ZacharyGold_COI_COIMetazoa_Anacapa95","ZacharyGold","COI","COIMetazoa","Anacapa95","A",21,2.00894620406114,0.802164215794347,21,7.45545667630721,5.82251017851952,21,14,14,46,7,0.233333333333333,0.233333333333333,0.345679012345679,0.345679012345679
"ZacharyGold_COI_COIMetazoa_Anacapa95","ZacharyGold","COI","COIMetazoa","Anacapa95","B",16,1.9147581479051,0.780753010959289,16,6.78529756010962,5.331449455287,16,10,10,50,6,0.166666666666667,0.166666666666667,0.263157894736842,0.263157894736842
"ZacharyGold_COI_COIMetazoa_Anacapa95","ZacharyGold","COI","COIMetazoa","Anacapa95","C",19,1.7281843434747,0.68186114128781,19,5.6304217102422,3.87801505548931,19,11,11,49,8,0.183333333333333,0.183333333333333,0.278481012658228,0.278481012658228
